RowID,OrderID,OrderDate,ShipDate,CustomerID,ProductID,PostalCodeID,ShipModeID,Sales,Quantity,Discount,Profit
7046,CA-2016-160136,03/11/2016,09/11/2016,PJ-18835,OFF-PA-10002160-2-1,411,4,9.248,2,0.2,3.3524
7047,CA-2014-150581,08/04/2014,12/04/2014,NM-18445,FUR-TA-10003748-3-1,583,4,99.592,1,0.2,2.4898
7048,CA-2014-150581,08/04/2014,12/04/2014,NM-18445,TEC-AC-10001908-3-1,583,4,399.96,4,0,139.986
7049,CA-2016-119515,14/08/2016,16/08/2016,TR-21325,OFF-PA-10000552-1-1,198,1,15.552,3,0.2,5.4432
7050,CA-2014-141355,25/09/2014,30/09/2014,BF-11005,OFF-AR-10003179-3-1,458,4,14.576,2,0.2,2.3686
7051,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-BI-10004593-1-1,564,2,209.6,5,0.2,68.12
7052,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-AR-10000914-1-1,564,2,23.32,2,0,6.0632
7053,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-PA-10000241-1-1,564,2,30.98,1,0,13.941
7054,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,TEC-AC-10000057-1-1,564,2,119.96,4,0,25.1916
7055,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,FUR-CH-10003774-1-1,564,2,363.92,5,0.2,-31.843
7056,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-BI-10002824-1-1,564,2,35.808,3,0.2,11.19
7057,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-BI-10004001-1-1,564,2,122.688,9,0.2,39.8736
7058,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,FUR-TA-10004619-1-1,564,2,892.136,7,0.2,111.517
7059,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-ST-10000636-1-1,564,2,50.22,3,0,2.0088
7060,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-AP-10001469-1-1,564,2,83.42,2,0,24.1918
7061,CA-2016-165330,11/12/2016,11/12/2016,WB-21850,OFF-BI-10002897-1-1,564,2,5.872,2,0.2,2.1286
7062,CA-2015-132633,03/02/2015,05/02/2015,KH-16630,OFF-BI-10002432-2-1,484,3,12.144,3,0.2,4.0986
7063,CA-2016-157742,29/12/2016,31/12/2016,KL-16645,OFF-EN-10002592-1-1,610,3,27.792,3,0.2,10.422
7064,CA-2017-127712,31/08/2017,05/09/2017,MG-17890,OFF-SU-10002522-3-1,608,4,6.208,2,0.2,0.6984
7065,CA-2017-169474,04/02/2017,09/02/2017,JF-15355,OFF-AP-10003971-1-1,72,4,32.67,3,0,8.4942
7066,CA-2014-106726,06/12/2014,08/12/2014,RS-19765,OFF-ST-10001496-2-1,516,1,1261.33,7,0,327.9458
7067,CA-2016-147473,30/05/2016,03/06/2016,NL-18310,OFF-PA-10004782-3-1,520,4,38.88,6,0,18.6624
7068,CA-2016-114209,21/05/2016,26/05/2016,AS-10285,OFF-BI-10000343-2-1,408,4,1.964,2,0.8,-3.2406
7069,CA-2016-114209,21/05/2016,26/05/2016,AS-10285,OFF-PA-10003591-2-1,408,4,82.656,9,0.2,30.996
7070,CA-2014-141901,09/08/2014,14/08/2014,GM-14500,OFF-PA-10001667-1-1,573,4,5.98,1,0,2.691
7071,CA-2016-164490,05/09/2016,10/09/2016,SU-20665,OFF-PA-10004971-3-1,349,3,9.248,2,0.2,3.3524
7072,CA-2016-112256,23/07/2016,28/07/2016,CK-12205,OFF-AR-10001216-1-1,444,4,4.448,2,0.2,0.3336
7073,CA-2016-112256,23/07/2016,28/07/2016,CK-12205,OFF-PA-10004355-1-1,444,4,5.184,1,0.2,1.8144
7074,CA-2016-112256,23/07/2016,28/07/2016,CK-12205,OFF-AR-10001953-1-1,444,4,175.92,5,0.2,15.393
7075,CA-2016-112256,23/07/2016,28/07/2016,CK-12205,OFF-BI-10004364-1-1,444,4,4.752,4,0.8,-8.316
7076,CA-2016-112256,23/07/2016,28/07/2016,CK-12205,OFF-SU-10001165-1-1,444,4,13.344,2,0.2,1.0008
7077,CA-2016-167416,12/05/2016,17/05/2016,JM-15580,OFF-EN-10001141-1-1,621,4,54.9,5,0,26.901
7078,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,OFF-BI-10000014-1-1,123,4,22.911,7,0.7,-17.5651
7079,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,OFF-AP-10000159-1-1,123,4,309.456,9,0.2,34.8138
7080,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,OFF-AR-10003560-1-1,123,4,19.456,4,0.2,3.4048
7081,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,FUR-TA-10001768-1-1,123,4,472.518,3,0.4,-149.6307
7082,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,TEC-AC-10002049-1-1,123,4,1012.68,3,0.2,303.804
7083,CA-2016-106950,02/09/2016,06/09/2016,JE-15715,OFF-BI-10003166-1-1,123,4,17.22,5,0.7,-12.628
7084,CA-2017-118724,21/07/2017,25/07/2017,AR-10825,OFF-AR-10003469-2-1,583,3,3.52,2,0,1.6896
7085,CA-2017-118724,21/07/2017,25/07/2017,AR-10825,TEC-PH-10002549-2-1,583,3,1626.192,9,0.2,121.9644
7086,CA-2017-112004,25/09/2017,28/09/2017,AH-10075,OFF-BI-10003476-2-1,79,1,8.595,5,0.7,-6.303
7087,CA-2017-112004,25/09/2017,28/09/2017,AH-10075,OFF-SU-10000157-2-1,79,1,190.896,2,0.2,-42.9516
7088,US-2017-143175,03/08/2017,06/08/2017,GA-14515,OFF-ST-10003123-1-1,515,3,99.87,3,0,23.9688
7089,CA-2015-105844,25/10/2015,27/10/2015,JF-15415,OFF-AR-10001955-1-1,513,3,79.36,4,0,23.808
7090,CA-2017-118864,15/06/2017,19/06/2017,KH-16690,TEC-PH-10001809-2-1,517,3,119.96,1,0.2,7.4975
7091,CA-2015-119480,09/01/2015,13/01/2015,CC-12685,OFF-PA-10000474-1-1,218,4,106.32,3,0,49.9704
7092,CA-2015-119480,09/01/2015,13/01/2015,CC-12685,OFF-AP-10001205-1-1,218,4,163.44,3,0,45.7632
7093,CA-2015-119480,09/01/2015,13/01/2015,CC-12685,OFF-AR-10004691-1-1,218,4,42.76,2,0,11.1176
7094,CA-2015-119480,09/01/2015,13/01/2015,CC-12685,OFF-PA-10004996-1-1,218,4,51.55,5,0,24.2285
7095,US-2015-153374,09/02/2015,13/02/2015,JF-15565,TEC-AC-10001908-1-1,358,3,479.952,6,0.2,89.991
7096,CA-2016-101980,19/08/2016,20/08/2016,RP-19390,OFF-BI-10000666-1-1,53,1,146.688,6,0.2,55.008
7097,CA-2016-101980,19/08/2016,20/08/2016,RP-19390,OFF-BI-10004318-1-1,53,1,276.784,2,0.2,89.9548
7098,CA-2016-101980,19/08/2016,20/08/2016,RP-19390,OFF-BI-10003429-1-1,53,1,25.32,5,0.2,9.1785
7099,CA-2017-144596,06/11/2017,10/11/2017,CD-11980,OFF-PA-10003302-1-1,54,4,318.96,9,0,149.9112
7100,CA-2015-124933,26/12/2015,30/12/2015,DF-13135,OFF-PA-10003302-1-1,53,3,212.64,6,0,99.9408
7101,CA-2014-159625,23/11/2014,28/11/2014,SM-20005,OFF-EN-10002621-1-1,494,4,23.472,3,0.2,8.802
7102,CA-2016-144337,01/08/2016,05/08/2016,SG-20890,OFF-PA-10000249-2-1,452,3,19.648,2,0.2,6.6312
7103,CA-2014-117478,21/09/2014,24/09/2014,LH-16750,OFF-BI-10000050-1-1,82,1,6.57,3,0.7,-5.037
7104,CA-2017-147410,04/09/2017,08/09/2017,EJ-14155,OFF-ST-10003805-1-1,563,4,421.1,2,0,105.275
7105,CA-2017-128944,19/06/2017,21/06/2017,KH-16330,FUR-CH-10000785-2-1,220,3,760.116,6,0.3,-43.4352
7106,CA-2017-128944,19/06/2017,21/06/2017,KH-16330,FUR-FU-10004909-2-1,220,3,38.784,3,0.2,7.272
7107,CA-2017-128944,19/06/2017,21/06/2017,KH-16330,TEC-AC-10001553-2-1,220,3,122.328,9,0.2,1.5291
7108,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,TEC-PH-10004774-1-1,56,4,25.98,2,0,0.7794
7109,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-AR-10004582-1-1,56,4,3.28,2,0,1.476
7110,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-ST-10000991-1-1,56,4,459.88,4,0,13.7964
7111,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-SU-10002522-1-1,56,4,7.76,2,0,2.2504
7112,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-AR-10004022-1-1,56,4,71.96,2,0,17.99
7113,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-SU-10001218-1-1,56,4,54.9,5,0,15.372
7114,CA-2016-109666,19/04/2016,26/04/2016,KM-16720,OFF-BI-10000174-1-1,56,4,9.28,2,0.2,3.248
7115,US-2016-102239,05/05/2016,06/05/2016,LW-16990,FUR-TA-10003392-2-1,510,1,1685.88,6,0,320.3172
7116,US-2016-102239,05/05/2016,06/05/2016,LW-16990,OFF-BI-10001890-2-1,510,1,5.728,2,0.2,2.0048
7117,CA-2014-143168,18/10/2014,23/10/2014,IG-15085,OFF-PA-10000167-1-1,620,3,61.96,2,0,27.882
7118,CA-2014-143168,18/10/2014,23/10/2014,IG-15085,OFF-BI-10003784-1-1,620,3,1.344,1,0.2,0.4704
7119,CA-2017-104906,13/02/2017,17/02/2017,JP-15460,OFF-PA-10001184-2-1,53,4,17.94,3,0,8.7906
7120,CA-2017-118122,17/11/2017,24/11/2017,GG-14650,OFF-BI-10002103-2-1,620,4,13.904,2,0.2,4.5188
7121,US-2014-147774,20/01/2014,26/01/2014,MM-18280,OFF-BI-10003091-2-1,197,4,67.194,1,0.7,-51.5154
7122,CA-2017-166926,01/12/2017,08/12/2017,SO-20335,OFF-PA-10001593-1-1,621,4,41.86,7,0,18.837
7123,CA-2017-166926,01/12/2017,08/12/2017,SO-20335,FUR-BO-10002598-1-1,621,4,141.96,2,0,41.1684
7124,CA-2015-128013,09/08/2015,16/08/2015,MF-18250,FUR-FU-10000320-2-1,56,4,10.02,3,0,4.4088
7125,CA-2015-128013,09/08/2015,16/08/2015,MF-18250,OFF-PA-10001815-2-1,56,4,144.12,3,0,69.1776
7126,CA-2016-123176,27/09/2016,29/09/2016,JG-15160,OFF-PA-10003971-1-1,139,3,17.94,3,0,8.7906
7127,CA-2016-123176,27/09/2016,29/09/2016,JG-15160,OFF-AR-10004685-1-1,139,3,13.89,3,0,4.5837
7128,US-2016-117541,14/11/2016,20/11/2016,JM-16195,OFF-PA-10001609-1-1,85,4,16.45,5,0,7.567
7129,US-2016-117541,14/11/2016,20/11/2016,JM-16195,FUR-FU-10000550-1-1,85,4,19.92,4,0,6.5736
7130,CA-2016-166282,16/04/2016,22/04/2016,PK-19075,TEC-AC-10004209-1-1,198,4,35.168,4,0.2,8.3524
7131,CA-2016-166282,16/04/2016,22/04/2016,PK-19075,OFF-PA-10003022-1-1,198,4,123.088,7,0.2,40.0036
7132,CA-2017-141439,26/11/2017,01/12/2017,TT-21460,FUR-TA-10001039-3-1,255,4,257.94,3,0,67.0644
7133,CA-2017-141439,26/11/2017,01/12/2017,TT-21460,TEC-PH-10002624-3-1,255,4,1879.96,4,0,545.1884
7134,CA-2017-141439,26/11/2017,01/12/2017,TT-21460,FUR-FU-10001473-3-1,255,4,27.46,2,0,9.8856
7135,CA-2017-141439,26/11/2017,01/12/2017,TT-21460,TEC-PH-10001819-3-1,255,4,89.98,2,0,43.1904
7136,CA-2017-141439,26/11/2017,01/12/2017,TT-21460,FUR-CH-10004287-3-1,255,4,828.6,3,0,240.294
7137,CA-2015-163965,20/11/2015,27/11/2015,SS-20875,OFF-BI-10004728-1-1,170,4,7.23,5,0.7,-5.784
7138,CA-2015-163965,20/11/2015,27/11/2015,SS-20875,OFF-ST-10000918-1-1,170,4,17.44,2,0.2,1.308
7139,CA-2015-163965,20/11/2015,27/11/2015,SS-20875,OFF-BI-10004593-1-1,170,4,62.88,4,0.7,-50.304
7140,CA-2015-163965,20/11/2015,27/11/2015,SS-20875,FUR-BO-10001337-1-1,170,4,290.352,3,0.2,-36.294
7141,CA-2017-128783,07/09/2017,07/09/2017,TG-21640,TEC-AC-10002473-1-1,361,2,113.52,4,0,46.5432
7142,CA-2017-128783,07/09/2017,07/09/2017,TG-21640,FUR-FU-10003623-1-1,361,2,135.3,5,0,37.884
7143,CA-2014-122217,24/11/2014,29/11/2014,HP-14815,FUR-FU-10002045-3-1,105,4,111.15,5,0,48.906
7144,US-2017-141558,11/03/2017,16/03/2017,MH-17290,TEC-PH-10002555-3-1,82,4,776.85,5,0.4,-181.265
7145,US-2017-141558,11/03/2017,16/03/2017,MH-17290,OFF-BI-10002794-3-1,82,4,12.294,1,0.7,-8.6058
7146,US-2017-141558,11/03/2017,16/03/2017,MH-17290,FUR-TA-10004086-3-1,82,4,154.764,3,0.4,-46.4292
7147,US-2017-141558,11/03/2017,16/03/2017,MH-17290,OFF-ST-10004946-3-1,82,4,43.28,1,0.2,3.246
7148,CA-2016-139941,12/06/2016,17/06/2016,CB-12415,OFF-PA-10000241-1-1,62,4,92.94,3,0,41.823
7149,CA-2016-139941,12/06/2016,17/06/2016,CB-12415,OFF-AP-10004036-1-1,62,4,52.56,3,0,18.396
7150,CA-2015-166583,26/06/2015,30/06/2015,VD-21670,TEC-PH-10001578-1-1,425,4,971.88,3,0.2,109.3365
7151,CA-2017-100412,22/12/2017,26/12/2017,SR-20425,FUR-CH-10002647-3-1,185,4,141.96,2,0,35.49
7152,CA-2017-142909,22/12/2017,25/12/2017,AG-10330,FUR-TA-10003008-1-1,491,3,182.55,2,0.5,-135.087
7153,CA-2014-137911,09/10/2014,15/10/2014,BP-11095,OFF-PA-10004071-2-1,126,4,88.768,2,0.2,31.0688
7154,CA-2015-106208,10/12/2015,15/12/2015,JW-16075,OFF-AP-10004980-1-1,347,4,53.088,7,0.8,-108.8304
7155,US-2015-136749,25/12/2015,27/12/2015,LH-16900,FUR-FU-10000747-1-1,145,3,275.88,6,0,46.8996
7156,US-2015-136749,25/12/2015,27/12/2015,LH-16900,OFF-BI-10004492-1-1,145,3,157.9,5,0,74.213
7157,CA-2017-126718,29/04/2017,04/05/2017,KT-16480,OFF-LA-10004055-1-1,39,4,4.91,1,0,2.4059
7158,CA-2016-131380,28/03/2016,31/03/2016,CC-12220,OFF-ST-10002485-1-1,517,3,87.92,4,0,0.8792
7159,CA-2016-131380,28/03/2016,31/03/2016,CC-12220,OFF-PA-10001243-1-1,517,3,5.98,1,0,2.9302
7160,CA-2015-145835,13/05/2015,18/05/2015,BF-11170,TEC-PH-10004447-3-1,348,3,222.384,2,0.2,16.6788
7161,CA-2015-145835,13/05/2015,18/05/2015,BF-11170,OFF-FA-10002280-3-1,348,3,16,4,0.2,5.6
7162,CA-2014-138709,04/07/2014,09/07/2014,MS-17770,OFF-PA-10004734-1-1,102,4,21.84,3,0,10.92
7163,CA-2014-138709,04/07/2014,09/07/2014,MS-17770,OFF-BI-10000145-1-1,102,4,15.6,5,0,7.644
7164,CA-2014-122070,22/04/2014,24/04/2014,AH-10030,OFF-EN-10004773-2-1,65,3,247.84,8,0,121.4416
7165,CA-2014-122070,22/04/2014,24/04/2014,AH-10030,OFF-BI-10004970-2-1,65,3,9.912,3,0.2,3.3453
7166,CA-2016-158610,19/09/2016,22/09/2016,CK-12595,OFF-ST-10000604-1-1,17,1,69.52,2,0,17.38
7167,CA-2014-117464,22/07/2014,24/07/2014,NP-18325,OFF-AR-10003190-1-1,579,3,11.52,4,0,3.2256
7168,CA-2014-117464,22/07/2014,24/07/2014,NP-18325,FUR-CH-10000155-1-1,579,3,717.72,3,0.2,71.772
7169,CA-2014-117464,22/07/2014,24/07/2014,NP-18325,OFF-ST-10003058-1-1,579,3,236.5,10,0,68.585
7170,CA-2014-117464,22/07/2014,24/07/2014,NP-18325,FUR-TA-10004767-1-1,579,3,170.352,3,0.2,19.1646
7171,US-2017-168613,08/10/2017,14/10/2017,GM-14440,FUR-CH-10002372-1-1,53,4,145.764,2,0.1,3.2392
7172,CA-2017-125381,25/04/2017,27/04/2017,SG-20605,TEC-AC-10000158-1-1,577,3,107.97,3,0,22.6737
7173,US-2017-141677,26/03/2017,30/03/2017,HK-14890,TEC-AC-10000158-2-1,425,4,143.96,5,0.2,1.7995
7174,US-2017-141677,26/03/2017,30/03/2017,HK-14890,TEC-CO-10002313-2-1,425,4,2399.96,5,0.2,569.9905
7175,US-2017-141677,26/03/2017,30/03/2017,HK-14890,OFF-PA-10002581-2-1,425,4,74.352,3,0.2,23.235
7176,US-2017-141677,26/03/2017,30/03/2017,HK-14890,OFF-AP-10001205-2-1,425,4,87.168,8,0.8,-226.6368
7177,US-2017-141677,26/03/2017,30/03/2017,HK-14890,OFF-ST-10000344-2-1,425,4,32.232,3,0.2,2.4174
7178,CA-2017-133067,04/05/2017,10/05/2017,MY-18295,OFF-BI-10002897-2-1,82,4,2.202,2,0.7,-1.5414
7179,CA-2017-133067,04/05/2017,10/05/2017,MY-18295,OFF-BI-10003694-2-1,82,4,9.396,3,0.7,-7.5168
7180,US-2016-144351,14/11/2016,18/11/2016,RC-19960,TEC-PH-10001644-1-1,94,4,89.97,3,0,25.1916
7181,CA-2014-106054,06/01/2014,07/01/2014,JO-15145,OFF-AR-10002399-2-1,142,1,12.78,3,0,5.2398
7182,CA-2016-138667,27/12/2016,30/12/2016,MW-18220,TEC-AC-10003063-1-1,222,3,40,2,0.2,0.5
7183,CA-2017-150609,30/04/2017,04/05/2017,NZ-18565,OFF-BI-10002071-3-1,517,4,23.24,5,0.2,7.553
7184,CA-2017-128853,21/04/2017,23/04/2017,JM-15250,FUR-CH-10004218-1-1,94,1,908.82,9,0,227.205
7185,CA-2017-133102,17/08/2017,24/08/2017,ED-13885,OFF-SU-10000432-3-1,426,4,5.552,2,0.2,-1.041
7186,CA-2017-133102,17/08/2017,24/08/2017,ED-13885,OFF-AR-10003183-3-1,426,4,8.016,3,0.2,1.002
7187,CA-2017-133102,17/08/2017,24/08/2017,ED-13885,FUR-CH-10002017-3-1,426,4,74.592,4,0.3,-2.1312
7188,CA-2017-133102,17/08/2017,24/08/2017,ED-13885,FUR-FU-10003247-3-1,426,4,16.784,2,0.6,-22.2388
7189,CA-2017-133102,17/08/2017,24/08/2017,ED-13885,OFF-AP-10001563-3-1,426,4,38.864,4,0.8,-99.1032
7190,CA-2016-164399,12/11/2016,15/11/2016,DW-13480,TEC-PH-10004908-3-1,539,1,203.976,3,0.2,25.497
7191,CA-2016-164399,12/11/2016,15/11/2016,DW-13480,FUR-TA-10003392-3-1,539,1,674.352,3,0.2,-8.4294
7192,CA-2016-116918,01/10/2016,06/10/2016,JK-15205,OFF-BI-10004140-1-1,158,3,5.388,4,0.7,-4.49
7193,CA-2016-116918,01/10/2016,06/10/2016,JK-15205,OFF-AR-10003631-1-1,158,3,30.976,8,0.2,5.0336
7194,CA-2016-110492,12/02/2016,14/02/2016,JS-15880,OFF-ST-10003716-1-1,139,1,1350.12,6,0,175.5156
7195,CA-2016-110492,12/02/2016,14/02/2016,JS-15880,OFF-BI-10003274-1-1,139,1,15.92,4,0,7.4824
7196,CA-2016-147683,13/11/2016,17/11/2016,PO-19180,FUR-FU-10004848-3-1,620,4,19.54,2,0,7.2298
7197,CA-2014-116785,26/04/2014,30/04/2014,MH-17290,OFF-AR-10003504-3-1,518,4,21.4,5,0,6.206
7198,CA-2014-116785,26/04/2014,30/04/2014,MH-17290,OFF-LA-10000305-3-1,518,4,12.6,2,0,5.796
7199,US-2015-156797,11/08/2015,15/08/2015,PO-19180,OFF-AR-10001427-3-1,56,4,11.96,2,0,3.1096
7200,US-2015-156797,11/08/2015,15/08/2015,PO-19180,TEC-PH-10004614-3-1,56,4,138,2,0,34.5
7201,CA-2016-104276,27/11/2016,03/12/2016,HF-14995,TEC-PH-10001944-1-1,171,4,116.76,1,0.2,14.595
7202,CA-2016-104276,27/11/2016,03/12/2016,HF-14995,FUR-TA-10001039-1-1,171,4,331.023,7,0.45,-114.3534
7203,CA-2016-120369,28/10/2016,28/10/2016,VB-21745,FUR-FU-10003806-2-1,72,2,756.8,5,0,75.68
7204,CA-2014-118276,29/12/2014,02/01/2015,MG-17890,FUR-FU-10002111-3-1,335,4,8.736,3,0.6,-4.8048
7205,CA-2015-136658,10/09/2015,17/09/2015,BO-11425,OFF-AR-10000817-1-1,55,4,6.08,2,0,2.0672
7206,CA-2017-137414,02/10/2017,06/10/2017,CM-12115,FUR-FU-10001424-1-1,577,4,17.46,2,0,5.9364
7207,CA-2017-137414,02/10/2017,06/10/2017,CM-12115,TEC-MA-10002930-1-1,577,4,369.16,11,0.2,32.3015
7208,CA-2016-143476,11/09/2016,13/09/2016,LC-16930,OFF-AR-10003759-2-1,490,1,2.912,2,0.2,0.91
7209,CA-2016-143476,11/09/2016,13/09/2016,LC-16930,OFF-PA-10001837-2-1,490,1,20.736,4,0.2,7.2576
7210,CA-2016-143476,11/09/2016,13/09/2016,LC-16930,OFF-PA-10001667-2-1,490,1,9.568,2,0.2,2.99
7211,US-2016-119046,02/06/2016,06/06/2016,EH-13765,OFF-PA-10000246-2-1,622,4,30.18,3,0,13.8828
7212,US-2016-119046,02/06/2016,06/06/2016,EH-13765,OFF-BI-10001078-2-1,622,4,51.648,12,0.2,18.7224
7213,US-2016-119046,02/06/2016,06/06/2016,EH-13765,OFF-BI-10000138-2-1,622,4,11.232,3,0.2,3.9312
7214,CA-2017-154949,15/10/2017,19/10/2017,MC-17275,OFF-LA-10002034-1-1,565,4,14.73,3,0,7.2177
7215,CA-2015-103072,27/09/2015,30/09/2015,HW-14935,OFF-AR-10000127-2-1,268,3,16.4,5,0,4.756
7216,CA-2015-103072,27/09/2015,30/09/2015,HW-14935,OFF-PA-10003172-2-1,268,3,25.92,4,0,12.4416
7217,CA-2015-150770,03/05/2015,06/05/2015,LC-16870,OFF-AR-10001246-1-1,577,1,8.82,3,0,2.5578
7218,CA-2015-150770,03/05/2015,06/05/2015,LC-16870,OFF-BI-10002026-1-1,577,1,62.496,2,0.2,21.8736
7219,CA-2015-150770,03/05/2015,06/05/2015,LC-16870,TEC-AC-10000844-1-1,577,1,339.96,4,0,122.3856
7220,CA-2015-150770,03/05/2015,06/05/2015,LC-16870,OFF-BI-10001575-1-1,577,1,49.568,2,0.2,17.3488
7221,CA-2017-154760,09/01/2017,13/01/2017,BP-11290,OFF-BI-10004632-1-1,82,4,274.491,3,0.7,-228.7425
7222,US-2017-104437,27/01/2017,31/01/2017,TG-21310,TEC-PH-10000193-1-1,56,4,137.94,3,0,35.8644
7223,CA-2017-113075,02/09/2017,06/09/2017,MC-18100,TEC-AC-10003441-1-1,348,4,40.68,3,0.2,-7.119
7224,CA-2016-109953,14/07/2016,18/07/2016,RB-19360,TEC-PH-10004093-1-1,579,4,110.376,3,0.2,12.4173
7225,CA-2016-109953,14/07/2016,18/07/2016,RB-19360,OFF-AP-10002998-1-1,579,4,151.62,7,0,50.0346
7226,CA-2016-109953,14/07/2016,18/07/2016,RB-19360,FUR-FU-10000073-1-1,579,4,30.8,4,0,10.164
7227,CA-2017-127397,24/02/2017,28/02/2017,ES-14080,OFF-PA-10001125-2-1,81,4,123.92,5,0.2,38.725
7228,CA-2017-127397,24/02/2017,28/02/2017,ES-14080,TEC-AC-10003033-2-1,81,4,1319.8,5,0.2,214.4675
7229,CA-2014-157546,20/07/2014,22/07/2014,RD-19720,OFF-BI-10002498-1-1,579,1,89.712,6,0.2,30.2778
7230,CA-2014-157546,20/07/2014,22/07/2014,RD-19720,OFF-PA-10004569-1-1,579,1,22.83,3,0,10.7301
7231,CA-2017-153843,13/03/2017,15/03/2017,SC-20380,OFF-BI-10002353-1-1,34,1,30.88,2,0,15.44
7232,CA-2017-153843,13/03/2017,15/03/2017,SC-20380,OFF-AP-10001564-1-1,34,1,465.16,2,0,120.9416
7233,CA-2017-153843,13/03/2017,15/03/2017,SC-20380,OFF-PA-10003673-1-1,34,1,27.12,4,0,12.4752
7234,CA-2016-137337,08/03/2016,12/03/2016,GB-14575,FUR-FU-10003347-1-1,54,4,113.6,8,0,44.304
7235,CA-2016-137337,08/03/2016,12/03/2016,GB-14575,OFF-PA-10001934-1-1,54,4,12.96,2,0,6.3504
7236,CA-2016-137337,08/03/2016,12/03/2016,GB-14575,OFF-BI-10000632-1-1,54,4,69.456,2,0.2,22.5732
7237,CA-2014-138737,07/12/2014,10/12/2014,FP-14320,OFF-AR-10003190-1-1,520,1,8.64,3,0,2.4192
7238,CA-2016-164924,10/07/2016,10/07/2016,EA-14035,TEC-MA-10000904-2-1,83,2,341.991,3,0.7,-319.1916
7239,CA-2016-101651,24/12/2016,30/12/2016,SC-20305,FUR-FU-10000771-1-1,591,4,43.96,7,0,18.4632
7240,CA-2016-101651,24/12/2016,30/12/2016,SC-20305,OFF-EN-10001990-1-1,591,4,39.76,7,0,18.6872
7241,CA-2017-136651,23/04/2017,25/04/2017,JF-15355,FUR-FU-10002445-1-1,529,3,66.36,7,0,26.544
7242,CA-2017-136651,23/04/2017,25/04/2017,JF-15355,OFF-BI-10003638-1-1,529,3,92.88,6,0.2,30.186
7243,CA-2017-136651,23/04/2017,25/04/2017,JF-15355,FUR-FU-10004864-1-1,529,3,24.14,2,0,7.9662
7244,CA-2017-118892,17/08/2017,22/08/2017,TP-21415,FUR-CH-10002024-1-1,81,3,4416.174,9,0.3,-630.882
7245,US-2017-151127,22/05/2017,25/05/2017,RL-19615,OFF-AR-10002445-1-1,520,1,49.56,7,0,18.8328
7246,CA-2017-145807,09/02/2017,13/02/2017,SB-20170,OFF-ST-10001370-1-1,517,4,354.9,5,0,17.745
7247,US-2014-127978,03/03/2014,08/03/2014,JS-15595,OFF-LA-10000305-2-1,223,4,15.12,3,0.2,4.914
7248,US-2014-127978,03/03/2014,08/03/2014,JS-15595,FUR-BO-10001972-2-1,223,4,302.45,5,0.5,-199.617
7249,US-2014-127978,03/03/2014,08/03/2014,JS-15595,OFF-ST-10002486-2-1,223,4,44.672,8,0.2,-10.0512
7250,CA-2015-158491,04/06/2015,09/06/2015,BP-11155,TEC-AC-10001874-1-1,516,3,119.98,2,0,35.994
7251,CA-2015-158491,04/06/2015,09/06/2015,BP-11155,TEC-AC-10003870-1-1,516,3,989.97,3,0,395.988
7252,CA-2016-116764,27/08/2016,02/09/2016,EM-13825,OFF-LA-10002473-2-1,159,4,9.216,4,0.2,3.3408
7253,CA-2016-152457,12/09/2016,18/09/2016,SC-20695,OFF-PA-10003790-2-1,258,4,68.52,3,0,31.5192
7254,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-AP-10002684-3-1,300,4,364.74,3,0,109.422
7255,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,FUR-FU-10001037-3-1,300,4,47.4,5,0,21.33
7256,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-ST-10000876-3-1,300,4,49.76,4,0,13.9328
7257,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-AR-10003732-3-1,300,4,5.56,2,0,1.4456
7258,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-PA-10000994-3-1,300,4,629.1,6,0,301.968
7259,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-AR-10000940-3-1,300,4,14.7,5,0,3.969
7260,CA-2016-152730,30/05/2016,04/06/2016,EM-14140,OFF-PA-10004888-3-1,300,4,45.36,7,0,21.7728
